class,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,predicted_class
0,-0.080580935,-0.1920388,0.017719906,0.06921259,-0.08128918,-0.03794279,-0.027283277,-0.0039237463,-0.12573054,0.04129165,0.06236145,-0.013489024,-0.0041377973,0.08325572,0.023635825,0.007559771,-0.07808912,0.058396697,0.026559502,0.079005904,-0.047539014,0.011357943,-0.018503405,0.0054743383,-0.043281376,0.0033066378,-0.0005306017,-0.060800985,0.04918735,-0.034902904,-0.028813869,-0.013860059,0.016575813,-0.020617982,0.02049698,-0.014871953,-0.05106182,0.012550639,-0.043464325,-0.052570432,0.0661009,0.010690387,0.0215768,0.0047636963,-0.06929519,-0.053351056,-0.09985553,0.02737236,0.16047148,-0.01875314,1
0,-0.05985044,-0.16752712,0.0012190883,0.06727008,-0.08037814,-0.04090458,-0.034693588,-0.011760433,-0.11412966,0.03427708,0.0662283,-0.004649901,-0.012800097,0.07045817,0.02623545,0.009642389,-0.075012565,0.07265936,0.02581103,0.062456183,-0.05388466,0.0058163395,-0.022208711,0.011471897,-0.05195358,0.010784816,-0.008466478,-0.06611928,0.038258426,-0.023386117,-0.0342149,-0.012516706,0.027008317,-0.014568961,0.02250103,-0.0070629385,-0.051103175,0.004122044,-0.047621556,-0.035114694,0.07401737,0.0009191701,0.028720064,-0.0011277054,-0.0559085,-0.053354714,-0.07394954,0.019109853,0.14482366,-0.0255319,1
0,-0.02400039,-0.08058334,0.013011973,0.028477918,-0.032949086,-0.014025359,-0.034498338,-0.0076256916,-0.037228663,0.02696579,0.026194692,0.0048988657,0.0032420338,0.006827615,0.010700889,0.012306465,-0.024568917,0.020852081,0.0061274157,0.0036477132,-0.011160272,0.011367155,-0.014785312,0.015444694,-0.026817061,-0.0027431345,0.012237455,-0.023466498,0.015406789,0.0030260365,-0.0117526995,-0.0010279357,0.022065246,-0.0069217402,-0.0009393015,-0.0013918862,-0.028842727,0.0046690865,-0.01757974,-0.012520365,0.0193505,0.015426612,0.00500412,0.005682479,-0.01825538,-0.022660749,-0.028719382,0.016046263,0.059107885,-0.0099852355,1
0,-0.04569616,-0.12670805,0.004920941,0.05741743,-0.04684367,-0.033982284,-0.021059189,-0.008993539,-0.08849252,0.028932124,0.042852532,-0.0070524807,-5.050602e-05,0.058948368,0.020282038,0.007025207,-0.045476392,0.037170686,0.023475694,0.049123745,-0.024657894,0.010306781,-0.0112665575,-0.00045213962,-0.037787616,-0.010019534,0.0029402303,-0.04793042,0.04468648,-0.02075756,-0.01376059,-0.027381832,0.014109374,-0.014714967,0.010473656,-0.0074693323,-0.032629583,0.007179372,-0.030564377,-0.03736483,0.043562733,0.008995065,0.009462848,-0.0046716887,-0.050509833,-0.031768963,-0.047767404,0.03169128,0.10230919,-0.010438077,1
0,-0.059217587,-0.16720808,0.003884153,0.062303513,-0.072523795,-0.031843483,-0.026949326,-0.010845069,-0.1090399,0.033953913,0.06062314,-0.0053282226,-0.008424357,0.07519933,0.021033479,0.0047027133,-0.06365414,0.052998092,0.022541352,0.06709683,-0.042424046,0.013194779,-0.020952135,0.005528208,-0.04123758,-0.005499764,0.00059216475,-0.05983148,0.04782713,-0.033578306,-0.028687105,-0.008470685,0.021597425,-0.014359654,0.02260201,-0.012602378,-0.041940827,0.016787887,-0.043228745,-0.050966922,0.05936401,0.009811314,0.016840965,-0.0020078868,-0.06518185,-0.048511893,-0.085219495,0.020653704,0.1434118,-0.020931153,1
0,-0.058424585,-0.12050357,0.016414016,0.046733126,-0.04549056,-0.023224968,-0.0239577,-0.0070568807,-0.07111626,0.023868805,0.051696338,-0.011452399,0.013226564,0.04917304,0.00025478343,0.0193538,-0.051721457,0.049819637,0.025229866,0.04815494,-0.036363743,-0.0022531336,-0.009770494,0.017405754,-0.04476248,0.00081194827,-0.0058348686,-0.035261635,0.034358606,-0.022847997,-0.010227424,-0.0047380878,-0.0029892793,-0.015648762,0.00023912858,-0.002764698,-0.026428962,0.020809412,-0.026029857,-0.033100333,0.043710157,0.0028846958,0.003107214,-0.0015004991,-0.053022552,-0.02966156,-0.057451542,0.025191186,0.10208634,-0.011455432,1
0,-0.00665657,-0.09114875,-0.023556005,0.038934983,-0.069122784,-0.031203043,-0.053663723,-0.055308413,-0.04591604,0.008951205,0.07476526,0.02815455,-0.04744115,0.015073072,0.039065845,-0.01368754,-0.05244439,0.068206064,0.013615345,0.009248408,-0.04945375,-0.038435683,-0.051418416,0.035310473,-0.06583799,0.035603162,-0.03778598,-0.061001215,0.0032006167,0.015218271,-0.04459545,-0.010673523,0.044283908,0.02206311,0.020188274,0.020312179,-0.057223637,-0.026943164,-0.053349834,-0.0010510267,0.07056004,-0.03349613,0.034004807,-0.012750312,0.0009686315,-0.06745643,-0.0145874275,0.014688914,0.050265096,-0.028296417,1
0,-0.06831195,-0.13926108,0.017786447,0.044922754,-0.060547397,-0.026312439,-0.021819266,-0.006220414,-0.08657613,0.021839589,0.05257856,-0.010602113,0.0027967386,0.055374615,-0.001054939,0.0025644666,-0.047973514,0.037114393,0.016961176,0.057535484,-0.03886707,0.014602934,-0.018243425,0.021611232,-0.031720832,-0.006986488,-0.0012692426,-0.04386846,0.03603477,-0.02930855,-0.029798046,-0.016679177,0.005928428,-0.010070767,0.0080572385,-0.008994404,-0.03300655,0.015696079,-0.043367434,-0.051037107,0.05135372,0.008024218,0.003118388,-0.0029851077,-0.058063447,-0.043917052,-0.07134097,0.018319232,0.11616499,-0.0069066975,1
0,-0.017285332,-0.08545803,-0.016247557,0.03021696,-0.061086114,-0.009207137,-0.040574096,-0.044916946,-0.040246546,0.006576847,0.07878049,0.013880479,-0.0352321,0.024892533,0.021200322,0.0010786448,-0.05982088,0.062175,0.008194695,0.011968317,-0.04708622,-0.029243287,-0.03118713,0.033506766,-0.06453809,0.03508611,-0.025837878,-0.049078338,0.0003602786,0.00553566,-0.033067774,-0.0038103042,0.031740937,0.022776477,0.01563398,0.006252513,-0.042605456,-0.018369729,-0.051439818,0.00019953151,0.070248894,-0.025333373,0.036679406,-0.016220812,-0.010667684,-0.057342585,-0.033161975,0.018203037,0.06544358,-0.026853135,1
0,-0.09327597,-0.19990277,0.025068678,0.07286453,-0.085641116,-0.04666828,-0.029009447,-0.009331472,-0.1357953,0.042860698,0.064155914,-0.023837706,-0.0010416243,0.09006399,0.012145617,0.011219227,-0.08174621,0.06539856,0.028858135,0.083761334,-0.04881706,0.009996461,-0.022063049,0.0035778189,-0.043373857,0.0011150178,-0.00084544445,-0.070000395,0.054606743,-0.03544469,-0.028498467,-0.022634763,0.0046694363,-0.021341234,0.022598935,-0.016413312,-0.047099844,0.022776773,-0.04626155,-0.06735978,0.06952962,0.01162486,0.010978921,0.002924434,-0.0846393,-0.056125324,-0.10714744,0.037247982,0.18051815,-0.009775966,1
0,-0.0388405,-0.12732175,0.005802526,0.044900116,-0.061202325,-0.031261697,-0.019419767,-0.00673019,-0.08036611,0.027309678,0.05374584,0.0007191565,-0.0006369536,0.035719644,0.013157307,0.005579308,-0.04349857,0.03027318,0.02235026,0.034478318,-0.028596252,0.015601641,-0.012940656,0.0043992167,-0.031536162,-0.0051983423,0.001863178,-0.04487074,0.031570893,-0.021656603,-0.011242703,-0.013910426,0.015976723,-0.024763793,0.012238194,-0.013373831,-0.036388557,0.0061735054,-0.02108808,-0.034001186,0.042116366,0.0035277803,0.01881729,0.005796146,-0.039827548,-0.034156483,-0.04683696,0.017897706,0.09947728,-0.022333812,1
0,-0.07998605,-0.17325285,0.015678493,0.07095345,-0.07878021,-0.039588843,-0.034030378,-0.014536526,-0.1163922,0.035340488,0.06979124,-0.015716393,-0.0078072855,0.0725913,0.014108328,0.0056113363,-0.07193889,0.06663495,0.024354057,0.07237351,-0.048923478,0.008762647,-0.022942664,0.01109127,-0.05498886,0.007354797,-0.008309721,-0.062388398,0.040270507,-0.028005842,-0.029301189,-0.019163352,0.012799739,-0.015842548,0.016922437,-0.0074499296,-0.04875311,0.019083148,-0.045965444,-0.05423976,0.073086925,0.0044059935,0.014739919,-0.002362408,-0.065978505,-0.05923982,-0.09238311,0.031027336,0.15004608,-0.011946724,1
0,-0.08704842,-0.18707186,0.018622568,0.073084705,-0.08464527,-0.040432148,-0.032262478,-0.010323752,-0.12447096,0.03363291,0.06616801,-0.01780958,-0.0025604374,0.08387268,0.01875713,0.0041928506,-0.07607594,0.064192854,0.02662697,0.07645215,-0.048042174,0.0091992505,-0.022134626,0.005488958,-0.050101686,0.0042805243,-0.0070442087,-0.06942335,0.046497185,-0.030888226,-0.028697953,-0.017889518,0.013133582,-0.014221287,0.020345228,-0.010684808,-0.04972425,0.018467275,-0.04863821,-0.0568841,0.070162535,0.0068829022,0.017164806,0.0024755078,-0.07709845,-0.061157603,-0.10088146,0.0360834,0.16146292,-0.01323548,1
0,-0.077277236,-0.17191027,0.010746101,0.06823129,-0.08440951,-0.046500824,-0.04132447,-0.022152077,-0.105631165,0.024096724,0.07375696,-0.010654555,-0.010133956,0.06507802,0.011837975,-0.006103605,-0.07625628,0.07332551,0.01936361,0.06647765,-0.057993192,-0.003465901,-0.030470856,0.017589193,-0.057922017,0.013264632,-0.018110644,-0.06934713,0.03276131,-0.017631693,-0.036960796,-0.02321522,0.014119089,-0.004972105,0.022964925,-0.0018942293,-0.044973325,0.012075606,-0.057665527,-0.051923107,0.07824568,-0.0032908565,0.010564645,-0.0049545295,-0.06503643,-0.0635629,-0.09047729,0.0373736,0.14440438,-0.01204812,1
0,-0.09077066,-0.19817495,0.021462861,0.07768566,-0.08913556,-0.046259858,-0.03227956,-0.00971311,-0.13426809,0.03833763,0.06805439,-0.020647677,-0.0034329125,0.08943232,0.018422734,0.0055558044,-0.078620106,0.06746872,0.025063682,0.08212131,-0.051511444,0.01008244,-0.022978883,0.0062950454,-0.05178081,0.0052821864,-0.0056078886,-0.07072107,0.05062379,-0.03494772,-0.03162676,-0.021037366,0.013257436,-0.01842582,0.024134666,-0.01125345,-0.050781738,0.01944243,-0.048694707,-0.05981762,0.07279646,0.00868058,0.015315887,0.00036315416,-0.08262423,-0.060719665,-0.10687094,0.035279498,0.17220713,-0.013781645,1
0,-0.047253735,-0.13615766,-0.011843576,0.062309597,-0.08154587,-0.045948062,-0.042890728,-0.034637026,-0.08950243,0.027559089,0.07174443,0.0067270678,-0.019399334,0.061992813,0.02595327,-0.0011242339,-0.068962336,0.07915425,0.022107316,0.046055395,-0.05539795,-0.014146713,-0.03469762,0.017792314,-0.0586245,0.013787692,-0.00880862,-0.072991,0.023513105,-0.009105409,-0.039985083,-0.016240068,0.03243008,0.013608884,0.018107545,0.011767363,-0.05472082,-0.0026328762,-0.062011026,-0.024105623,0.077506274,-0.009536488,0.025088472,-0.010698243,-0.03941045,-0.060698755,-0.0651581,0.017637093,0.11652231,-0.019788258,1
0,-0.09077066,-0.19817495,0.021462861,0.07768566,-0.08913556,-0.046259858,-0.03227956,-0.00971311,-0.13426809,0.03833763,0.06805439,-0.020647677,-0.0034329125,0.08943232,0.018422734,0.0055558044,-0.078620106,0.06746872,0.025063682,0.08212131,-0.051511444,0.01008244,-0.022978883,0.0062950454,-0.05178081,0.0052821864,-0.0056078886,-0.07072107,0.05062379,-0.03494772,-0.03162676,-0.021037366,0.013257436,-0.01842582,0.024134666,-0.01125345,-0.050781738,0.01944243,-0.048694707,-0.05981762,0.07279646,0.00868058,0.015315887,0.00036315416,-0.08262423,-0.060719665,-0.10687094,0.035279498,0.17220713,-0.013781645,1
0,-0.08046633,-0.19185154,0.01441799,0.075429305,-0.08812834,-0.045635633,-0.032964956,-0.012082923,-0.13204423,0.03934424,0.06779106,-0.0134358695,-0.004285827,0.08542288,0.01860532,0.008562763,-0.07984102,0.06777523,0.027768403,0.0773018,-0.052114382,0.0119092865,-0.022635212,0.005080823,-0.04894197,0.00086243905,-0.0018775415,-0.07224898,0.05152556,-0.03594392,-0.033512387,-0.01724569,0.017702144,-0.017586982,0.025802704,-0.012965682,-0.05244415,0.020070285,-0.051498573,-0.054111626,0.07307456,0.011989814,0.018314354,0.0025976717,-0.07879113,-0.060539994,-0.101262584,0.027105177,0.17116839,-0.01894549,1
0,-0.07343746,-0.17968214,0.011281561,0.07616072,-0.08784651,-0.046409182,-0.032926604,-0.015418945,-0.12111085,0.034894343,0.06819246,-0.016643994,-0.0048681754,0.07714219,0.01124999,0.0072117946,-0.073089376,0.0673867,0.021167882,0.06483647,-0.051502768,0.00784728,-0.024957292,0.0037574123,-0.044140067,-0.000798826,-0.0070060887,-0.070501335,0.042701244,-0.03439895,-0.0302369,-0.018412597,0.018710053,-0.01477831,0.026827866,-0.014704294,-0.054783776,0.018358933,-0.052584164,-0.05159501,0.06700277,0.011867855,0.015841536,-0.0064452062,-0.066517346,-0.06037998,-0.0925474,0.028580388,0.15915662,-0.015737059,1
0,-0.066715665,-0.15517785,0.010150559,0.052213263,-0.07316711,-0.033020582,-0.02722353,-0.017133435,-0.095802225,0.025946645,0.059781097,-0.016389051,-0.010396907,0.06285446,0.018172113,0.0035938432,-0.06993366,0.058360625,0.017273717,0.06925543,-0.039841577,-0.00017956023,-0.026235308,0.01282253,-0.048642866,0.005125644,-0.0035439306,-0.05336542,0.038104165,-0.027960513,-0.028688934,-0.008918335,0.009517573,0.00046932744,0.0155305015,-0.008234764,-0.035271596,0.013115883,-0.043006968,-0.032868337,0.0649543,0.005776206,0.020384884,0.0002032787,-0.06533769,-0.043981716,-0.08870358,0.02270183,0.13755505,-0.019459546,1
0,-0.010549634,-0.026326464,-0.0063563464,0.026836418,-0.03267597,-0.02827067,-0.012727911,-0.018318351,-0.012624494,-0.0073366,0.018023515,0.0012021959,-0.00983659,0.0042263926,-0.009208456,0.0069127446,-0.012391521,0.029334659,-0.0066932966,-0.0037912396,-0.014204796,-0.0073391963,-0.010752782,0.015814677,-0.022305122,-0.0070132776,-0.009475116,-0.028621696,0.006470409,-0.007425538,-0.017860986,-0.01566902,0.006579728,0.018280068,0.021036977,0.000538148,-0.024778174,0.012729928,-0.019109834,-0.010577035,0.026559198,-0.0043077567,0.009039536,-0.01786748,-0.013710875,-0.008892342,0.00060398696,0.020042531,0.023100592,-0.017018253,1
0,-0.07186711,-0.16830415,0.010112324,0.06954231,-0.07738405,-0.041245908,-0.028551098,-0.010401062,-0.11847205,0.034752678,0.060590748,-0.011426662,-0.0072592804,0.073762886,0.011863669,0.00484135,-0.07557438,0.058385793,0.023433601,0.06225219,-0.044945203,0.014910438,-0.018905718,0.0020001822,-0.044976633,-0.0036634405,-0.0009065108,-0.064908154,0.045141444,-0.034720004,-0.03029923,-0.015908208,0.011761824,-0.02204834,0.02278916,-0.013836188,-0.04706599,0.01706541,-0.045075554,-0.045311406,0.07225035,0.0076813516,0.015989028,0.007111337,-0.06592243,-0.05408224,-0.088112384,0.022677809,0.14923775,-0.020497276,1
0,-0.07309722,-0.16699539,0.017358935,0.06354035,-0.07409242,-0.045196686,-0.022382101,-0.010507511,-0.10902964,0.040452275,0.058880173,-0.01795389,0.0037314645,0.07204405,0.013884036,0.0015179693,-0.06479225,0.054064546,0.022843245,0.076483466,-0.03950292,0.0028521416,-0.017824084,0.00563447,-0.03749603,-0.0064845933,0.0017927646,-0.05512027,0.051817592,-0.034138292,-0.025868382,-0.016625315,0.011587419,-0.012530295,0.009023191,-0.009221133,-0.03954747,0.018171377,-0.03788881,-0.0529358,0.062996276,0.010932239,0.014645978,0.0054381634,-0.068426386,-0.050491814,-0.09330891,0.028696032,0.151078,-0.007299675,1
0,-0.03459317,-0.117653064,-0.0059238616,0.038510486,-0.05050364,-0.018068284,-0.018958174,-0.02223562,-0.0686342,0.0104386,0.053934403,0.006939023,-0.009237398,0.04125771,0.02585022,0.0034887383,-0.056220055,0.033072446,0.02603256,0.038307235,-0.029063616,0.002974399,-0.008612102,0.011009939,-0.045929123,0.0029736501,-0.001059318,-0.045741588,0.033557713,-0.018781161,-0.028044958,-0.015402288,0.011424223,-0.0044500357,0.009364738,0.000717122,-0.04127274,-0.0063076825,-0.036832694,-0.025868958,0.051000766,0.0034834791,0.025666475,0.0032785938,-0.025865732,-0.044425063,-0.04647775,0.0028045103,0.09390833,-0.026058925,1
0,-0.080120206,-0.18260738,0.012574971,0.07420031,-0.08711839,-0.042133864,-0.027290411,-0.0061796433,-0.1221147,0.03796992,0.06496353,-0.015340205,-0.00347088,0.08492601,0.019719632,0.008779183,-0.07721048,0.06542484,0.026262388,0.07432348,-0.049716733,0.008133722,-0.022422189,0.005967235,-0.048778746,0.0015346828,-0.0019243602,-0.07178549,0.047875855,-0.035046425,-0.034051996,-0.015764616,0.014998584,-0.016393773,0.025956782,-0.014745208,-0.05041391,0.017497277,-0.050628476,-0.055947166,0.07152466,0.008504746,0.019249085,0.003511225,-0.07522443,-0.06164433,-0.10152732,0.026015831,0.16491917,-0.01947037,1
0,-0.02719526,-0.090503,-0.011856944,0.043770593,-0.06473731,-0.021653173,-0.034615554,-0.022648446,-0.05847478,0.018118108,0.06087403,-0.0121629415,-0.018031087,0.033148747,0.0013357048,0.0099046035,-0.05782318,0.05036616,0.013941995,0.020192167,-0.040796604,-0.0008951788,-0.02764573,0.01958929,-0.039100178,0.01167061,-0.0037312985,-0.04636929,0.014711684,-0.006655419,-0.020464635,-0.017217223,0.017466139,0.01141226,0.0032170634,-0.0041336576,-0.04590003,0.0031994816,-0.031395257,-0.022375062,0.046923865,-0.0035487225,-0.003237436,-0.0075739017,-0.023540763,-0.047560286,-0.043833446,0.007989305,0.07618535,-0.0027785916,1
0,-0.062478356,-0.12767741,0.008942137,0.04901977,-0.048242122,-0.022734936,-0.021482188,-0.00798209,-0.08164266,0.022827623,0.04992161,-0.019621741,0.010563064,0.03679853,0.012307111,0.0015677105,-0.056833856,0.04233746,0.023433313,0.04263617,-0.025860926,0.0068356735,-0.02020949,0.007088309,-0.03194507,-0.0070479494,-0.0022108145,-0.033627473,0.030318698,-0.016080514,-0.01283124,-0.014785233,0.0030638252,-0.0035378237,0.013094437,-0.0032141353,-0.03137222,0.01116773,-0.032518327,-0.04224187,0.043441437,0.005551302,0.0048222826,0.006912217,-0.041002523,-0.056078367,-0.06910667,0.031779528,0.103780545,-0.0010858697,1
0,-0.0756298,-0.16577812,0.015060188,0.06223444,-0.0742079,-0.03778048,-0.028023288,-0.015201151,-0.11132701,0.035479035,0.063095234,-0.015324923,-0.0123139,0.07584889,0.014098639,0.008970105,-0.07566567,0.060873948,0.024962384,0.070844755,-0.043701388,0.003946674,-0.014764749,0.0061219987,-0.04842516,0.0011599376,-0.0012346009,-0.053287227,0.043039385,-0.031057455,-0.028802888,-0.013521223,0.0119474605,-0.01342904,0.016607203,-0.008696106,-0.05338928,0.01695506,-0.04911686,-0.054296125,0.060711797,0.009311761,0.013661253,0.0052315337,-0.06833254,-0.050267555,-0.092293814,0.028353123,0.15437113,-0.017087094,1
0,0.02369874,-0.016815912,-0.030541455,0.032148615,-0.026643775,-0.010501919,-0.008085402,-0.02286352,0.004144702,-0.016808534,0.047886744,0.027501188,-0.04440075,0.0018441562,0.03958346,-0.015128546,-0.016080357,0.029044379,-0.0037348925,-0.00932056,-0.026621992,-0.020616846,-0.02409812,0.011524708,-0.035575267,0.025644096,-0.031236913,-0.019750081,-0.0260846,0.012385141,-0.017672436,-0.0141099915,0.034561716,0.018990582,0.02206395,0.010311728,-0.035160154,-0.041775182,-0.026043138,0.016737014,0.03921073,-0.011998526,0.034896936,-0.018586913,0.012824383,-0.029172814,0.01882241,0.024546355,-0.013985976,-0.019638186,1
0,-0.040112365,-0.10879712,0.0047412715,0.033885974,-0.05243645,-0.024539357,-0.020440495,-0.009686464,-0.078980155,0.032127243,0.04461728,-0.009009631,-0.012113185,0.04355702,0.014568188,0.0071361335,-0.07015103,0.04206262,0.029169843,0.038139507,-0.019181008,0.000781218,-0.011848514,0.00021608354,-0.022378417,0.0029337362,0.004076429,-0.040347353,0.016007036,-0.021049885,-0.019599477,-0.010223819,0.014994793,-0.01644279,0.0034784593,-0.0059416196,-0.041053902,0.01244424,-0.020701151,-0.020002054,0.047052126,-0.0054220483,0.018848166,0.015598057,-0.03725236,-0.040449765,-0.03686421,0.01708867,0.08294237,-0.0032750503,1
0,0.0024933603,-0.055314317,-0.04357714,0.004456213,-0.024276657,0.0058253887,-0.020639762,-0.015456423,-0.045583893,0.013740281,0.0593284,0.04249224,-0.041526683,0.025162915,0.042751815,0.0018525189,-0.058248315,0.04945587,0.036939424,0.00997267,-0.018717451,-0.028059619,-0.0118526025,0.024218528,-0.038689625,0.025938768,-0.0071362266,-0.022761509,0.0023011384,-0.0023463753,-0.005008312,0.012086994,0.06258429,0.0071231932,-0.018819561,0.0060060374,-0.06797994,-0.022442086,-0.027423652,0.027157256,0.045883704,-0.007809947,0.054971825,0.022763891,0.009896818,-0.026867863,-0.010053372,-0.021107672,0.049448766,-0.059878774,1
0,-0.06728937,-0.1822635,0.0031441883,0.070048235,-0.09494482,-0.036129147,-0.041269142,-0.020324571,-0.12628111,0.03710351,0.08134452,-0.0067546386,-0.016854785,0.08052218,0.022056477,0.010394982,-0.08945578,0.06695482,0.030964352,0.06853345,-0.05246736,0.0006965067,-0.028960431,0.014514364,-0.053278223,0.014966426,-0.006946637,-0.072382,0.047512487,-0.030014485,-0.029889205,-0.01627328,0.027041348,-0.00956433,0.017424613,-0.008244798,-0.06040659,0.007887619,-0.05227942,-0.044445504,0.07847114,0.004106207,0.028211048,0.0023730614,-0.06566691,-0.06775781,-0.094571605,0.020582462,0.16399118,-0.025684291,1
0,-0.05257009,-0.13315909,0.01719956,0.029407129,-0.045919318,-0.019012017,-0.020560661,-0.004939908,-0.08694028,0.030697664,0.039613836,-0.012155278,-0.0019502436,0.05124578,0.022348978,0.01974553,-0.059951577,0.035814483,0.03562784,0.051644318,-0.018311314,0.01951664,-0.0019221866,0.0006930541,-0.022108573,-0.000342315,0.009817112,-0.038371503,0.037184194,-0.027939647,-0.007405605,0.0073566423,0.016581537,-0.022903273,0.0038432681,-0.014481442,-0.035075773,0.012190441,-0.02136587,-0.025496027,0.045866705,0.018643513,0.013960895,0.022084424,-0.04642483,-0.04482097,-0.06923667,0.011971148,0.110293746,-0.008940334,1
0,-0.08067768,-0.18955645,0.014249219,0.06635538,-0.08686892,-0.04072088,-0.030483581,-0.009147357,-0.13108805,0.04052273,0.06603948,-0.019115584,-0.007190968,0.08380903,0.020579873,0.01257823,-0.08278412,0.062494755,0.03071327,0.08332021,-0.04792896,0.00839942,-0.025831979,0.005028971,-0.046943914,0.0041645253,0.00071576145,-0.06543528,0.052231494,-0.036211275,-0.033510804,-0.014289863,0.017763803,-0.015309874,0.015160795,-0.012100944,-0.04686826,0.017930724,-0.046899695,-0.055368666,0.07189777,0.008882834,0.019057458,0.003580572,-0.0789471,-0.05775667,-0.107117996,0.027295334,0.16743813,-0.021185687,1
0,-0.03818828,-0.08898102,0.00546061,0.03827166,-0.04010201,-0.017779931,-0.018475275,-0.009313404,-0.06096608,0.02629044,0.044078078,-0.0016791967,-0.0014287353,0.03685485,0.01327023,0.02028625,-0.054155786,0.03550667,0.018076338,0.036221564,-0.019681126,-0.00096787093,-0.0038758155,0.0016258196,-0.030216603,0.002739448,0.010559368,-0.03204725,0.0137522835,-0.019890824,-0.006801953,-0.006566861,-0.00096811366,0.0006170245,-0.0030777138,0.005622875,-0.028223092,-0.0001459904,-0.025206476,-0.034925934,0.05093526,0.000599884,-0.0025819233,-0.004549736,-0.03383855,-0.025276136,-0.045904826,0.013847353,0.06887989,1.983751e-05,1
0,-0.049237415,-0.12449478,0.009362918,0.038892098,-0.05004828,-0.024789432,-0.022792485,0.0017618934,-0.07532515,0.031845957,0.045693886,-0.020851817,0.009574669,0.040105704,0.0006040583,0.010025854,-0.07482997,0.040689394,0.024031958,0.037837826,-0.028953332,0.0046867407,-0.0069970046,0.009054182,-0.024834007,-0.004229842,0.006566965,-0.028856626,0.026847523,-0.03264771,-0.016855866,0.0026834365,0.007540299,-0.01474458,-0.0036142662,-0.012394396,-0.031694945,0.015267542,-0.030427506,-0.040100392,0.047529094,0.000857376,0.010246241,0.007083674,-0.05237603,-0.035425387,-0.050737932,0.0246597,0.09826452,-0.0031720093,1
0,-0.0115892,-0.07637511,-0.011760578,0.041477494,-0.053148933,-0.019895323,-0.0371062,-0.02294327,-0.053826656,0.0054841666,0.059133507,0.02123858,-0.012541746,0.031632833,0.016223848,0.008410206,-0.053843867,0.04676098,0.0075962013,0.020552028,-0.03811743,-0.013061197,-0.017344385,0.015265154,-0.046472248,0.012648958,-0.008511626,-0.044857092,0.020096123,-0.015242102,-0.025932444,-0.009132804,0.027471537,0.017883614,0.008820578,0.0054962393,-0.044129964,0.0012378602,-0.0357721,-0.008406782,0.05775312,-0.004859069,0.031151244,0.0052915807,-0.017164545,-0.049009003,-0.030590914,-0.0032919385,0.073680535,-0.025400385,1
0,-0.08647597,-0.18964991,0.02071748,0.0724355,-0.078859724,-0.042232785,-0.027233005,-0.0092336405,-0.12282548,0.036793116,0.061814424,-0.019021915,0.0010808836,0.08676879,0.011780469,0.009291354,-0.07810657,0.058734942,0.027736405,0.08662233,-0.044527736,0.015915142,-0.017895797,0.006377667,-0.04275735,-0.0047679064,0.0014243121,-0.061499957,0.051758613,-0.035527408,-0.027708473,-0.015402715,0.006659577,-0.02214828,0.02502691,-0.014413085,-0.044095427,0.016544461,-0.045479357,-0.06141359,0.06275685,0.011811859,0.012223424,0.0023084523,-0.079586886,-0.05110738,-0.10345952,0.030420173,0.17406681,-0.011772212,1
0,-0.032495607,-0.091103286,0.011950964,0.028938212,-0.032604754,-0.014040248,-0.013373534,-0.012671927,-0.061916742,0.011301812,0.04488009,0.0012956097,-0.012354132,0.033728603,0.014292045,0.01009017,-0.0587301,0.04598047,0.014932079,0.02619101,-0.012401756,0.007418695,-0.0015426532,0.014419642,-0.020492734,0.0024323412,0.00950731,-0.028387548,0.0263023,-0.023648981,-0.008479501,-0.004887469,0.012895078,-0.0016356721,0.0053756577,-0.015801404,-0.040166087,0.0053591807,-0.018520039,-0.022530254,0.03133877,0.0031158742,0.012877571,0.0024528652,-0.027829165,-0.018846663,-0.05757965,0.0073817917,0.07653907,-0.019957513,1
0,-0.03821133,-0.14264539,-0.0041418555,0.05202089,-0.07159956,-0.03723504,-0.02076061,-0.004489343,-0.095221356,0.025510851,0.06156321,-0.0024374628,-0.010593687,0.06682551,0.02796867,-0.002325062,-0.07192303,0.056567006,0.024718782,0.051322777,-0.028735703,0.0032385413,-0.019017408,-0.00072929513,-0.027193604,0.012744705,-0.00900355,-0.04860868,0.030898072,-0.026272632,-0.015570852,-0.014122114,0.03203117,-0.015199148,0.013655646,-0.008945837,-0.048461094,0.0013600651,-0.038722508,-0.02616739,0.046452083,0.00349326,0.025320856,-0.00053649925,-0.049403895,-0.0483205,-0.080641255,0.018843513,0.11566404,-0.018842258,1
0,-0.022834927,-0.06127409,0.002356675,0.024537174,-0.04263359,-0.026271448,-0.009770051,-0.008277267,-0.043885585,0.0051913215,0.036674213,-0.00071376254,-0.0019143308,0.03108095,-0.0006578948,-0.0014685777,-0.035622135,0.040840637,0.008712137,0.023151856,-0.026261214,0.0024387513,-0.018575747,0.004682327,-0.026619056,-0.00014638517,-0.008344776,-0.029992562,0.016932102,-0.014020894,-0.014912339,-0.007344286,0.011914669,-0.0010141805,0.009099365,0.006331815,-0.0149698695,0.0066976105,-0.025476849,-0.0074444795,0.036513112,-0.004154347,0.009658825,-0.004506409,-0.03301661,-0.015946586,-0.032885347,0.007809315,0.05961925,-0.014608431,1
