anger_index,sarcasm_irony_index,class
0.5866314494846657,0.7,1
0.5762186111201202,0.25,1
0.4405590063012897,0.7,1
0.4421440602977804,0.2,1
0.3907824522728708,0.8,2
0.5705287812588073,0.8,1
0.4427967588657368,0.8,1
0.6122605857420311,0.7,1
0.519123080962731,0.9,1
0.5360656044484114,0.8,1
0.4005038501808515,0.95,1
0.534985487588649,0.3,2
0.4387440358512662,0.75,2
0.4173072466222244,0.8,1
0.5626484835512261,0.8,1
0.4955243594052702,0.9,1
0.4241179241965368,0.75,0
0.4821900428694858,0.8,1
0.4281203329317985,0.7,1
0.4137135837352147,0.8,1
0.5533472721451759,0.8,1
0.4387440358512662,0.8,2
0.4832328991773948,0.7,1
0.4798270633326437,0.6,1
0.5300627748335695,0.7,1
0.6055192741799327,0.4,1
0.6378108352251228,0.9,1
0.3820196989846582,0.3,2
0.4387440358512662,0.75,1
0.5033972223276136,0.8,1
0.3495011306768456,0.7,1
0.4256446875754771,0.7,1
0.4684300216940847,0.6,2
0.4923884751037812,0.8,1
0.5127933346354926,0.6,1
0.576666916254389,0.75,1
0.4622954321772695,0.1,0
0.5666987802798357,0.8,1
0.3433811406588729,0.2,1
0.3617110613118346,0.7,2
0.4855487350009189,0.0,1
0.4426659506460515,0.2,1
0.4416578193553979,0.9,2
0.528097928426458,0.8,1
0.5465398615516778,0.75,1
0.5710520812947595,0.75,1
0.4966946441867145,0.7,1
0.4632746318885423,0.9,1
0.4641472749321592,0.1,1
0.6671775183505705,0.9,1
0.744856127453977,0.1,1
0.6257995565654484,0.1,1
0.6273841439059512,0.85,1
0.5683752779773013,0.8,1
0.4053905806866725,0.8,0
0.396992084331106,0.6,1
0.5543419641213276,0.7,1
0.5097595760926145,0.5,2
0.4571080473590422,0.8,1
0.5461364582448739,0.9,1
0.5130606751079763,0.5,1
0.5477866289523062,0.6,1
0.6168202179733705,0.2,1
0.4585972913027931,0.9,2
0.4246279977418848,0.7,1
0.6057748105597185,0.8,1
0.5720625156478238,0.75,1
0.3460803638279083,0.8,2
0.4650585938292021,0.2,2
0.5637533058324531,1.0,1
0.3490175484857944,0.5,2
0.6025265909442848,0.8,1
0.6995659260238587,0.8,1
0.517828867654804,0.8,1
0.6457314520718632,0.7,1
0.4094312871991826,0.8,2
0.6039984844496242,0.9,1
0.5198895477193214,0.2,1
0.4601027569359598,0.8,1
0.6925512492637763,0.0,1
0.5066369169955365,0.8,1
0.6403716783059091,0.95,1
0.5711524578861389,0.1,1
0.5683372211068475,0.7,1
0.5430889016160737,0.8,1
0.4243764125689393,0.9,1
0.5664291523950766,0.5,1
0.5460416194670753,0.8,1
0.569327939129542,0.8,1
0.5924610770874116,0.9,1
0.5782992274525132,0.9,1
0.5077474590549979,0.8,2
0.5213359723142013,0.7,1
0.4782983693686097,0.2,1
0.5817678627582498,0.9,1
0.4713301196271591,0.8,1
0.4433020125648099,0.7,0
0.5956840214032364,0.9,1
0.4196362685509619,0.8,1
0.4638373299606065,0.7,1
0.4004173959122872,0.7,1
0.5216686208118703,0.7,1
0.4107214212086866,0.3,2
0.4448890163268327,0.9,1
0.7138724851765685,0.9,1
0.5415319184124977,0.7,1
0.4997408136603283,0.4,2
0.7764656458840976,0.8,1
0.5702066907369255,0.9,1
0.6799434030460562,0.65,1
0.5000610976081568,0.2,1
0.694661700567256,0.4,1
0.4162344587635037,0.8,1
0.4955932767591884,0.8,1
0.7730154908557785,0.2,1
0.5344695809440105,0.7,1
0.3713907068688049,0.8,2
0.4862858517110547,0.9,1
0.3945987226625536,0.4,1
0.4829877705206302,0.9,1
0.5752579658651255,0.8,1
0.4450616483916327,0.3,1
0.5231000449954136,0.7,1
0.4401729011627222,0.8,1
0.3171607064059644,0.8,0
0.5634950911122041,0.8,1
0.798823637477456,0.8,1
0.8124086222642027,0.9,1
0.5473324139866261,0.1,2
0.4245250236274942,0.5,2
0.7362476003864646,0.8,1
0.5547707305787307,0.0,1
0.5034120657075852,0.2,2
0.4767022653153341,0.5,2
0.4749957202154373,0.8,1
0.4508751151810537,0.9,2
0.5355980269017799,0.9,1
0.5665088042899585,0.8,2
0.6714442481704691,0.8,1
0.3888893150943907,0.8,2
0.4956869773879268,0.9,2
0.5299286634009946,0.5,1
0.5398662799911129,0.85,1
0.4894625912705054,0.7,1
0.5422073483057197,0.9,1
0.4451700566315394,0.7,2
0.4055418692850554,0.9,1
0.4489698671996034,0.8,2
0.451759821236164,0.8,1
0.4900676020944521,1.0,1
0.4554386903742294,0.2,1
0.3834262949950651,0.8,1
0.591003176059912,0.85,1
0.5200824437621936,1.0,1
0.489266819148709,0.75,1
0.5465236439679341,0.8,2
0.6178253806382499,0.9,0
0.4793023748035343,0.7,2
0.3545522880675686,0.2,2
0.4647492328373603,0.8,1
0.4412660067552505,0.9,1
0.4753556963152979,0.2,1
0.4236904383741542,0.7,2
0.6312502761137425,0.9,1
0.5087524079031343,0.5,1
0.6413943906156242,0.5,1
0.6523247027252227,0.8,1
0.4241781066600535,0.9,2
0.5415272727454765,0.8,1
0.4255405782616124,0.8,2
0.4919358157847089,0.5,1
0.5338717506906611,0.8,2
0.6288312873666028,0.9,1
0.5333955894155722,0.25,1
0.4752088521709148,0.8,1
0.4023513178430137,0.8,1
0.6453803220884312,0.8,1
0.5769185089370561,0.8,1
0.4758249157510333,0.1,1
0.4387440358512662,0.23,1
0.4096075445307934,0.95,1
0.4125757675621588,0.8,1
0.4981587718652479,0.85,1
0.4996437373057617,0.4,1
0.3868818333710151,0.95,1
0.5651448790749801,0.9,1
0.6210508041154503,0.9,1
0.5140307021127752,0.8,1
0.5669571291343116,0.9,1
0.6586901130115987,0.9,1
0.4035946105301971,0.6,2
0.4464889337683709,0.9,1
0.3611877345825561,0.8,1
0.450088837638927,0.2,1
0.5514081885959308,0.2,1
0.5007719256257354,0.7,1
0.4681432906352074,0.75,1
0.5338005040091134,0.7,1
0.4898770840417655,0.85,0
0.7591557617443194,0.3,0
0.5650270912505917,0.9,1
0.5275814877276818,0.85,1
0.5439076412289457,0.8,1
0.4946592169310757,0.6,1
0.4667640004205018,0.85,1
0.7493535811927299,0.9,1
0.5353418557280109,0.8,1
0.5418832933669083,0.8,1
0.4027748220104782,0.3,1
0.469680392483067,0.8,1
0.4581574874392002,0.9,0
0.6264267576228071,0.7,1
0.4471952206843752,0.1,0
0.4675905432519051,0.9,1
0.3742296543721569,0.2,2
0.4506835834950362,0.6,1
0.5647043871616167,0.8,1
0.6416938281306687,0.8,1
0.3658520675351425,0.8,2
0.3672864906812345,0.8,2
0.4150562797757294,0.9,2
0.5555777714829249,0.85,1
0.5763863993589026,0.7,1
0.4491395185215443,0.65,1
0.3784729246462761,0.3,1
0.399401744905752,0.8,2
0.4641744221762921,0.8,2
0.4788032062929489,0.9,1
0.577067477657388,0.85,1
0.4587858988824898,0.7,1
0.5027124713326088,0.9,1
0.5027124713326088,0.9,1
0.6013790978920074,0.75,1
0.5972955570375953,0.8,1
0.6236349731858499,0.9,1
0.4636638053477317,0.25,2
0.5205880691837962,0.75,1
0.6007934990953773,0.7,1
0.4435808729663605,0.8,2
0.3401076295771355,0.8,1
0.4153462618963036,0.6,2
0.4217372320598602,0.8,1
0.4269567181186458,0.2,1
0.4613861858973772,0.8,1
0.5191147330393568,0.8,1
0.5576236387866282,0.7,1
0.3886944725025018,0.8,1
0.5707972206682674,0.8,0
0.3336413223414569,0.75,2
0.6424770992740886,0.9,1
0.5040544219374137,0.9,1
0.5045640363617411,0.2,2
0.4591630592809155,0.8,1
0.458596508586342,0.9,1
0.5647438550755891,0.875,1
0.7288699894607322,0.2,1
0.5344901871500817,0.9,2
0.5177299856854614,0.7,1
0.5512765097554114,0.9,1
0.5273948257891423,0.9,1
0.4882571026585204,0.936,1
0.4894790776917816,0.6,1
0.5320352022450912,0.8,1
0.4880235468588214,0.7,2
0.7085323182242115,0.2,1
0.565784111333192,0.8,1
0.5418117761199102,0.8,1
0.5311928878194346,0.2,1
0.5986817633009113,0.75,1
0.5830325189280483,0.8,1
0.5749394230574598,0.75,1
0.4852351012056911,0.8,1
0.5755442055859223,0.7,1
0.5110924294216035,1.0,1
0.6438486970240735,0.9,1
0.5449068962810674,0.8,1
0.48037802151463,0.85,1
0.5010911776076113,0.5,1
0.4997907351513577,0.95,1
0.5260869794967613,0.8,1
0.6135704169488847,0.2,1
0.4420898584931086,0.85,1
0.4685938700596401,0.8,1
0.5002553552289152,0.75,1
0.3985864026618153,0.5,1
0.5452147528250659,0.8,1
0.5396605178251256,0.9,1
0.5080610965142497,0.9,1
0.6369036143414256,0.8,1
0.5067025468194195,0.3,1
0.3952327743578089,0.8,1
0.4958916221842945,0.7,1
0.503672145716529,0.8,2
0.5017837022964818,0.7,1
0.659124762067565,0.8,1
0.5221552085743039,0.6,1
0.669360913752004,0.2,1
0.5270109874674849,0.1,1
0.6503020037749849,0.8,1
0.5256482347202612,0.7,1
0.4500790908811467,0.75,1
0.502427781613048,0.2,1
0.7113847381680983,0.7,1
0.4254936203130238,0.8,1
0.5847331004050527,0.2,1
0.4821249917926746,0.7,1
0.5187829955149079,0.4,1
0.421570161605174,0.8,1
0.5296371484289268,0.8,1
0.5166646824320282,0.8,1
0.4176449640660201,0.25,1
0.5314256317078839,0.8,1
0.5563998157591805,0.8,1
0.5474854116668297,0.1,1
0.5122766594161463,0.8,2
0.4895609070859497,0.65,1
0.5105579941038322,0.7,1
0.4709268154359104,0.9,1
0.5430149030781187,0.9,1
0.3017333109650816,0.0,1
0.5626399761292932,0.9,1
0.4252260905209946,0.4,1
0.5484824766413945,0.8,1
0.3641047438920201,0.9,1
0.4164305399598196,0.9,1
0.4452565802982524,0.8,1
0.5760876598218165,0.2,0
0.387529436885644,0.85,1
0.5619375505245968,0.7,1
0.4422643330392377,0.8,1
0.4712834403777878,0.9,1
0.6011580484002932,0.8,1
0.4390175713467269,0.9,1
0.5279542017548631,0.85,1
0.5433082260957162,0.9,1
0.669982313266767,0.1,1
0.5806396482501284,0.8,1
0.4908796332252439,0.1,1
0.4624016736756288,0.9,0
0.4657124591046967,0.2,2
0.5350464900390036,0.9,1
0.7859307543466914,0.9,1
0.4727246501325441,0.7,1
0.5368711828045439,0.8,1
0.6408393920215301,0.5,1
0.3931559271516296,0.6,0
0.6977067306227718,0.5,1
0.5224198637467032,0.7,1
0.5459204836507405,0.8,0
0.4838096487890023,0.75,1
0.6169924758789207,0.8,1
0.5182232207492596,0.2,1
0.4466023326736356,0.7,2
0.50114556285057,0.8,1
0.4652481073743306,0.75,1
0.3596854928751031,0.8,2
0.8271471334270462,0.3,1
0.5628288881890374,0.8,1
0.5164869980010466,0.7,1
0.4999842849463238,0.85,2
0.3836582850278399,0.8,1
0.4476450568173575,0.25,2
0.4836945250362016,0.85,2
0.6342732272423167,0.0,1
0.5195617271373697,0.8,1
0.3849274402795393,0.85,1
0.5806693688258667,0.2,1
0.4086322695506401,0.2,2
0.5370897920398919,0.75,1
0.4656961347103584,0.9,1
0.5042599896817366,0.75,1
0.5076540754903878,0.1,0
0.5653287680760011,0.8,2
0.6587086567942256,0.4,1
0.4464390145640348,0.4,2
0.555625872954665,0.2,1
0.5437641092618394,0.8,1
0.6109946143362256,0.8,1
0.6303334166742033,0.75,1
0.6413208655408724,0.01,1
0.4997630521244328,0.85,0
0.468040049082324,0.9,1
0.4846604574191021,0.8,0
0.5088417050942284,1.0,1
0.5966137247869596,0.85,1
0.5169500665924505,0.85,1
0.4071422845090223,0.8,1
0.540931399467934,0.8,1
0.7143069255806305,0.2,1
0.2902124915812031,0.9,1
0.4356731500522122,0.8,1
0.4841722858194662,0.7,1
0.5471118473782427,1.0,1
0.6003799231921855,0.75,1
0.5609742292066482,0.75,1
0.6016813303537475,0.8,1
0.3709160775842115,0.6,1
0.5074697558626781,0.7,1
0.6368590663995461,0.85,1
0.4799485542213851,0.85,1
0.659102431191724,0.5,1
0.3956350573162256,0.9,1
0.607750627645946,0.8,1
0.5150621394420124,0.9,1
0.7057106163687669,0.2,1
0.4336317127783351,0.8,1
0.4776983117153603,0.1,1
0.4244293562810852,0.6,2
0.5116633528977538,0.8,1
0.5696549821124043,0.8,1
0.5560152074753744,0.8,1
0.5231956600092104,0.2,1
0.5239162904747321,0.8,1
0.5806700167632302,0.85,1
0.386937957608512,0.2,2
0.7163881867093735,0.9,1
0.5083398497201688,0.8,2
0.5342037493185985,0.2,1
0.5745891587509718,0.7,1
0.6020223335175015,0.8,1
0.4590816613621079,0.3,0
0.5175178229971122,0.8,1
0.5865154098506015,0.35,1
0.4422302565876785,0.8,1
0.4242209810830289,0.2,1
0.4539150077935668,0.8,1
0.4774351923203397,0.75,1
0.4686398884401501,0.8,2
0.4947739011581629,0.9,1
0.6611504196999032,0.1,1
0.5478480485257126,0.3,1
0.7175259190893505,0.7,1
0.591882297550512,0.3,1
0.4387440358512662,0.7,2
0.5345037209273285,0.8,0
0.4173912964002573,0.9,1
0.5312925597862713,0.1,1
0.6452009428243125,0.7,2
0.7942686583729914,0.7,1
0.6688070789004807,0.7,1
0.4130949584933231,0.8,1
0.4214925493129002,0.3,2
0.6241933374772718,0.8,1
0.5182711679934865,0.8,2
0.4781692193851468,0.7,1
0.5353587686674464,0.8,1
0.5574685805404194,0.7,1
0.3809560205851282,0.7,1
0.4347747769371878,0.8,1
0.4173507121250686,1.0,1
0.572553521650757,0.2,1
0.5620754832158684,0.75,1
0.3241689383084496,0.0,2
0.4954574649032444,0.8,1
0.3825258002836712,0.75,2
0.327955715559464,0.75,1
0.5620271517239344,0.0,0
0.3821761904363409,0.8,1
0.2990691747530961,0.9,0
0.5110821998618763,0.8,1
0.5142311983787334,0.75,2
0.4818466363052349,0.9,2
0.4526482252289969,0.85,2
0.4748655315175124,0.8,1
0.580299357067398,0.7,1
0.4878892048243918,0.8,2
0.490825568591354,0.75,1
0.453042395233578,0.4,2
0.5785249456431596,0.9,1
0.5027090233000224,0.2,2
0.4667447716548765,0.9,1
0.4368155389215232,0.8,1
0.562572640024637,0.8,2
0.4675730991696041,0.8,2
0.6233777700225124,0.75,1
0.6026103592028784,0.7,1
0.6124093756650387,0.8,1
0.4537979992721475,0.8,2
0.4587024899403457,0.8,1
0.3905806548925246,0.7,2
0.6640047594717714,0.7,1
0.5584795820953458,0.9,1
0.4688730076424771,0.3,1
0.63147062868057,0.1,1
0.5263021824867503,0.85,0
0.5168902501015928,0.2,1
0.6586802922372772,0.25,1
0.5471709879042551,0.8,1
0.4456761666619917,0.7,1
0.4330803345496082,0.8,2
0.5256220488562839,0.85,1
0.7134701579230442,0.6,1
0.6962876203979158,0.15,0
0.793706507662692,0.6,1
0.6028102757956979,0.8,1
0.5485478369326863,1.0,1
0.4700624851318572,0.5,1
0.562682032275588,0.85,2
0.5092316747165258,0.9,1
0.529052867957157,0.8,1
0.5269625657572177,0.8,1
0.555349711805563,0.8,1
0.4921901845277519,0.2,2
0.4474194586760214,0.8,2
0.450417953023817,0.75,1
0.4996555139966232,0.75,2
0.5920186212863706,0.2,1
0.4310185923294662,0.7,1
0.4552949229394707,0.8,1
0.5303854918921064,0.2,1
0.4573958994254076,0.8,1
0.4224000721655679,0.8,2
0.524068821682377,0.15,2
0.3911080269841561,0.7,2
0.4665772340373419,0.5,1
0.4387440358512662,0.8,1
0.4041184536644399,0.9,1
0.4387440358512662,0.6,1
0.440714331563351,0.8,1
0.434239630132079,0.7,1
0.4150681422172947,0.8,2
0.6749587173166707,0.75,1
0.7386480929318799,0.8,1
0.7211470076094125,0.1,0
0.4957084708227093,0.6,1
0.629006128269484,0.9,1
0.4687787501334413,0.7,1
0.4127482049512706,0.25,1
0.4973969331952728,0.85,2
0.4677867476583945,0.2,1
0.4485967866940918,0.7,2
0.7147217721907028,0.2,1
0.6400683481130309,0.25,1
0.3900301996868035,0.85,1
0.5653497577399483,0.8,1
0.507845148966092,0.8,1
0.4127138517142775,1.0,1
0.3553030727252307,0.8,2
0.3692270748475563,0.8,1
0.5898477169045471,0.3,1
0.6249889684425991,0.85,1
0.4028879613418694,0.8,0
0.585203279253911,0.0,1
0.3747729872020598,0.2,2
0.4890054564921409,0.75,2
0.3967097255758597,0.8,1
0.4833943136376751,0.2,1
0.5384562987055825,0.7,1
0.5415201772949648,0.6,1
0.4851381575943205,0.95,1
0.5620270253817058,0.8,1
0.5035412830874626,0.8,1
0.4504759525088689,0.8,1
0.4504759525088689,0.8,1
0.4504759525088689,0.9,1
0.3240385147595224,1.0,2
0.415676217276972,0.8,1
0.653133201731856,0.9,1
0.3887251164380306,0.7,1
0.6098982871161066,0.8,1
0.678682093340547,0.8,1
0.5714829375546392,0.8,1
0.6228301756087339,0.8,1
0.5645284077887375,0.2,1
0.4949969736341739,0.8,1
0.536078272941942,0.7,1
0.6602415548152808,0.9,1
0.5099018948021123,0.8,1
0.579113171281706,0.75,1
0.6811097478332245,0.7,1
0.6278316768118264,0.8,1
0.5639845701960459,0.7,1
0.6376200038411791,0.5,1
0.5827500230661894,0.75,1
0.5476939794767793,0.7,1
0.5737657007909277,0.8,1
0.592971572968449,0.8,1
0.5581505276881809,0.85,1
0.5995845633259518,0.8,1
0.6056735467313247,0.7,1
0.5423267212021761,0.7,1
0.6239707670940973,0.9,1
0.543320734524231,0.75,1
0.6134407035700723,0.7,1
0.4859042738815782,0.9,1
0.4940570735111935,0.85,1
0.5225909440118948,0.2,1
0.4940570735111935,0.75,1
0.4839849381807271,0.7,1
0.530662408373997,0.9,1
0.530662408373997,0.7,1
0.5413574979316759,0.75,1
0.5055309872473553,0.8,1
0.5437133579105581,0.7,1
0.5324728870329015,0.7,1
0.5597665103570992,0.75,1
0.5460577177180962,0.6,1
0.54944893613853,0.95,1
0.4568151253068351,0.7,1
0.6030420603979194,0.9,2
0.5580215535320843,0.9,1
0.3417815982517567,0.1,2
0.4522029316707112,0.25,0
0.5407823341630005,0.95,1
0.5357939917174951,0.9,1
0.7353366863631965,0.5,1
0.4867165138166573,0.3,2
0.4327791814805299,0.9,2
0.4160875608765524,0.3,2
0.6167541011696169,0.2,1
0.3660059807070426,0.6,2
0.3705870350005733,0.4,2
0.5263994087578832,0.75,1
0.5758682380085879,0.5,1
0.5344518997366535,0.7,1
0.3994389742874271,0.9,1
0.4321375485054435,0.75,1
0.3312727377626615,0.7,1
0.406747842306379,0.2,2
0.4532515260729627,0.75,1
0.4796309785509495,0.9,1
0.4321007332358789,0.9,1
0.5839276562546943,0.2,1
0.3779081463631141,0.75,2
0.5997924287538686,0.8,1
0.4535001000445712,0.6,1
0.4342718008548333,0.7,1
0.3784802423434525,0.5,2
0.5146107284048401,0.3,1
0.4379647761113597,0.9,1
0.5092243072902597,0.0,1
0.5373948130865568,0.2,1
0.4387440358512662,0.0,2
0.5551991594328561,0.75,1
0.4363811010620118,0.3,1
0.3877590633806416,0.7,1
0.5496251939626547,0.9,1
0.5990115967907411,0.98,1
0.3681211979920498,0.9,2
0.6281479930015791,0.85,1
0.4739232720679002,0.75,1
0.2660031020747122,0.4,2
0.466903541083112,0.8,1
0.4171410772936195,0.8,1
0.4939818329456711,0.9,1
0.4815214796432077,0.9,1
0.487330820446317,0.9,1
0.598468022392727,0.7,1
0.4171307034469537,0.75,1
0.3673463820635889,0.9,1
0.5813924964873095,0.7,1
0.4582417561367995,0.8,1
0.5317377396824872,1.0,1
0.3830754431994562,0.5,1
0.3982018880098649,1.0,1
0.4129539169924028,0.3,1
0.3794437060582633,0.7,2
0.4553821571906244,0.8,1
0.5576842317549099,0.85,1
0.3936029438986749,0.9,1
0.4313363097531724,0.8,1
0.4281203329317985,0.8,2
0.5331952048631263,0.9,1
0.5721410170341554,0.8,1
0.2839125489084765,0.8,2
0.2802601264625132,0.8,2
0.3688323508334764,0.8,2
0.4828037696015012,0.8,2
0.5397263228379726,0.8,2
0.5117983245817328,0.75,1
0.483889332255958,0.8,1
0.3032750568454756,0.1,1
0.4395235654718722,0.8,1
0.4930988200069801,0.7,1
0.6531866859074802,0.85,1
0.4506132871571195,0.1,0
0.5568556848748375,0.4,1
0.4210424851054578,0.9,1
0.4155475251615886,0.25,2
0.4969688144393761,0.8,2
0.4298189051434136,0.9,2
0.565642608678072,0.7,1
0.5392621892770075,0.8,1
0.5022728331186249,0.7,1
0.4666084684046662,0.8,1
0.4321711978138224,0.8,1
0.469771093038953,0.9,1
0.3956849672172805,0.8,1
0.4332602823620396,0.0,2
0.5289209930573371,0.8,1
0.5351418795350414,0.2,1
0.5917624339554488,0.7,1
0.4410954563718831,0.8,1
0.4940967110963158,0.6,2
0.422339692788458,0.85,1
0.5593336055493856,0.9,1
0.4910183585604749,0.9,1
0.5659767261819363,0.75,1
0.7570241963118002,0.8,0
0.5093413738414343,0.9,1
0.7522646111789758,0.8,1
0.5126827510605861,0.25,1
0.7084967301162739,0.75,1
0.6101993110186311,0.2,1
0.8578426506129175,0.5,1
0.7412843040604543,0.0,0
0.6023188510007931,0.9,1
0.7141209937028484,0.85,1
0.5920303034001515,0.3,1
0.5351188468408993,0.1,1
0.7247817425927425,0.1,0
0.5631397500493703,0.1,1
0.5848606404025515,0.8,1
0.6376308276413085,0.8,1
0.7258466542432161,0.1,1
0.6016157283258378,0.0,1
0.5051007029491484,0.7,1
0.6253319971003827,0.7,1
0.5858549320121534,0.8,1
0.5421057108725135,0.2,0
0.5274529291651946,0.75,1
0.5482130631205748,0.9,1
0.4998498442459922,0.7,1
0.4968301439535033,0.7,1
0.5119700139505224,0.3,1
0.4904646840583763,0.8,1
0.4385497643640763,0.7,1
0.6911371217524445,0.3,0
0.5714414356102017,0.8,1
0.4437137141427425,0.9,1
0.5387148762110698,0.9,1
0.4717937097065621,0.9,1
0.5237037488710221,0.8,1
0.6643748863275086,0.2,1
0.6288861213454513,0.2,1
0.8631040741702241,0.7,1
0.53459833364123,0.8,1
0.691463388887512,0.8,1
0.6892204994439474,0.35,1
0.6827554790561323,0.8,1
0.6624261371601269,0.7,1
0.7141209937028484,0.1,1
0.7947998193736394,0.8,1
0.6821379605760071,0.9,1
0.6634158798836204,0.5,1
0.6163119480215569,0.8,1
0.5039568575824186,0.75,1
0.7070561842903049,0.1,1
0.7493610576267279,0.85,1
0.730099135003201,0.8,1
0.6555203460081975,0.8,1
0.550031702137634,0.8,1
0.6945677861028258,0.8,1
0.3833782982688994,0.8,1
0.6322527990399548,0.2,1
0.5157137017940651,0.8,1
0.6805747588410973,0.7,1
0.6159712526386132,0.8,1
0.6076981154269273,0.9,1
0.6076981154269273,0.2,1
0.5414349280661611,0.0,1
0.6201436631180473,0.95,1
0.7141209937028484,0.8,1
0.6142730608381299,0.8,1
0.4846938838932904,0.8,1
0.4819201377839511,0.85,2
0.5789650646870028,0.8,1
0.5020575106640109,0.85,1
0.5365872521563467,0.3,1
0.7370172769305091,0.2,0
0.7953238713434378,0.0,0
0.5043276040606429,0.9,2
0.6594857516860229,0.1,0
0.4992075789527023,0.2,1
0.5223463817940972,0.8,1
0.5079402222744338,0.75,1
0.4485001448250622,0.2,1
0.2999423618044693,0.75,1
0.4899769444220484,0.5,1
0.4215692795555606,0.8,1
0.6306555228289131,0.1,1
0.5347724992300493,0.9,1
0.5387692190689458,0.8,1
0.6566400359646994,0.1,1
0.3703885949918315,0.7,1
0.5344518997366535,0.8,1
0.4620986187443787,0.8,1
0.5110717241983453,0.75,1
0.4778095164862065,0.6,1
0.3794610331421293,0.7,1
0.6370824829014445,0.0,1
0.6390673189817169,0.7,1
0.498660817089901,0.8,1
0.4586701079305605,0.6,1
0.4300856349480375,0.8,1
0.3836449323155871,0.9,1
0.5914315838387448,0.75,1
0.5657169059949675,0.8,1
0.5213660837633589,0.8,1
0.6134011211434791,0.15,2
0.5273084647993924,0.6,1
0.5789936911185783,0.9,1
0.4228650412597196,0.7,1
0.5007977491890026,0.8,1
0.4272554919885483,0.7,1
0.5016273310017527,0.8,1
0.612791825488643,0.7,1
0.4102208787845974,0.8,2
0.4115710858089286,0.9,1
0.6228193277251619,0.8,1
0.5423972322350631,0.8,1
0.5492611841873899,0.95,1
0.4357630659439065,0.3,2
0.617967952914138,0.8,1
0.4027176543362301,0.5,1
0.4692731013093499,0.2,1
0.6240295279217769,0.85,1
0.4042516031017713,0.8,1
0.6452237344933587,0.5,1
0.3612753299750606,0.8,1
0.3504572911658239,0.2,0
0.4967566059711019,0.7,1
0.4962697499637605,0.8,1
0.3410296045076308,0.75,1
0.3640759229296292,0.2,1
0.407704916033862,0.9,1
0.516946835943931,0.8,1
0.5206351220968196,0.8,1
0.3866742037714767,0.2,1
0.5423119380080026,0.8,1
0.4700979539461573,0.85,1
0.3828522806550547,0.8,1
0.3688395124618493,0.8,0
0.5408324521065737,0.8,1
0.4215622322691268,0.8,1
0.4281203329317985,0.8,2
0.7304919190572705,0.2,1
0.3858528668719243,0.3,2
0.492253413549055,0.8,2
0.6202823932536895,0.75,1
0.5758338224880729,0.2,1
0.6145153605495306,0.9,1
0.4466044146800527,0.7,1
0.5014731396860426,0.8,1
0.5844455059527597,0.8,1
0.6252492514141793,0.7,2
0.4390882883942182,0.8,1
0.6015138936436186,0.7,1
0.5459341155503756,0.25,1
0.4356114376445749,0.8,1
0.4880296106125549,0.75,0
0.619555835928549,0.25,1
0.4129295548251419,0.8,1
0.4129295548251419,0.8,1
0.4403449681666873,0.9,1
0.6638648989588573,0.1,1
0.6258647473938025,0.8,1
0.5866774516870188,0.75,1
0.6753120259292061,0.7,1
0.4589233562304314,0.8,1
0.4536339874554885,0.8,1
0.5865024983563049,0.7,1
0.5028332233470467,0.15,1
0.443811596085324,0.7,1
0.4005331813832488,0.8,2
0.4387440358512662,0.3,2
0.3724178009891126,0.9,2
0.4193572732375554,0.8,1
0.5667122707175889,0.7,1
0.4910149654470849,0.7,1
0.5270454066165573,0.8,1
0.4256336208983285,0.75,1
0.5541785926799706,0.75,1
0.5818942087492149,0.8,1
0.5241934348001741,0.85,1
0.462032051660151,0.8,1
0.4281203329317985,0.8,2
0.6483463127504222,0.75,1
0.5495181171794914,0.7,1
0.5771534841865537,0.95,1
0.5031018027035777,0.2,1
0.5131018696177133,0.7,1
0.5899264922834101,0.7,1
0.5411437644752182,0.9,1
0.4139954634233627,0.3,1
0.4340795238915982,0.2,1
0.5601476353443611,0.3,1
0.5385074759515396,0.8,1
0.5214281801400085,0.85,1
0.4536798882672243,0.75,1
0.3667165945683296,0.5,0
0.4566598970122411,0.8,1
0.4449236851963606,0.2,1
0.5239246603437602,0.8,1
0.5145263549445698,0.8,1
0.4787990978417639,0.65,0
0.5777535921025678,0.2,1
0.5896203205008111,0.4,1
0.5421226012895995,0.5,0
0.3518352084959923,0.2,2
0.4204463846971644,0.8,2
0.5826358833806002,0.8,1
0.512499137101575,0.8,1
0.4265241765019941,0.75,1
0.5204751850382484,0.2,1
0.5910889535493838,0.95,1
0.4063307245689295,0.8,1
0.5095839489094021,0.8,1
0.4601164141021141,0.7,2
0.4259491430513603,0.7,1
0.4455580127473113,0.35,1
0.4332043367624489,0.875,1
0.5589792452468844,0.3,1
0.3946672018731456,0.6,0
0.4661547275983932,0.3,1
0.4421051224705097,0.8,1
0.4880888973822078,0.75,1
0.4905828962322366,0.7,1
0.5067912115107582,0.8,1
0.460048631763914,0.7,1
0.3599895236842151,0.2,2
0.538191938230306,0.8,1
0.52475654216879,0.8,1
0.3850101756711588,0.2,1
0.4550313886627536,0.6,1
0.3353261288242656,0.75,1
0.546636860279489,0.7,1
0.5767058103492876,0.8,1
0.4813161859944951,0.6,1
0.4978471836205032,0.95,1
0.7099968360520513,0.7,1
0.5345992114986762,0.3,1
0.5613706252755772,0.8,1
0.3831358617360179,0.8,1
0.5105677540476085,0.65,1
0.4857158748092075,0.9,1
0.4540198032899699,0.8,1
0.5488407998265755,0.7,1
